region,year,sido,sigungu,cases,population,crude_rate,idarea
전라북도남원시,2001,전라북도,남원시,0,103977,0,185
전라북도남원시,2002,전라북도,남원시,0,100392,0,185
전라북도남원시,2003,전라북도,남원시,0,101950,0,185
전라북도남원시,2004,전라북도,남원시,0,96243,0,185
전라북도남원시,2005,전라북도,남원시,0,93670,0,185
전라북도남원시,2006,전라북도,남원시,0,91265,0,185
전라북도남원시,2007,전라북도,남원시,0,89247,0,185
전라북도남원시,2008,전라북도,남원시,0,88356,0,185
전라북도남원시,2009,전라북도,남원시,0,87675,0,185
전라북도남원시,2010,전라북도,남원시,0,87775,0,185
전라북도남원시,2011,전라북도,남원시,0,87455,0,185
전라북도남원시,2012,전라북도,남원시,0,87000,0,185
전라북도남원시,2013,전라북도,남원시,0,86460,0,185
전라북도남원시,2014,전라북도,남원시,0,85643,0,185
전라북도남원시,2015,전라북도,남원시,1,84856,1.1784670500612804,185
전라북도남원시,2016,전라북도,남원시,0,84188,0,185
전라북도남원시,2017,전라북도,남원시,0,83281,0,185
전라북도남원시,2018,전라북도,남원시,0,82554,0,185
전라북도남원시,2019,전라북도,남원시,0,81441,0,185
전라북도남원시,2020,전라북도,남원시,0,80662,0,185
전라북도남원시,2021,전라북도,남원시,0,79431,0,185
전라북도남원시,2022,전라북도,남원시,0,77948,0,185
전라북도남원시,2023,전라북도,남원시,0,76781,0,185
전라북도남원시,2024,전라북도,남원시,0,75647,0,185
전라북도무주군,2001,전라북도,무주군,0,30333,0,186
전라북도무주군,2002,전라북도,무주군,0,27894,0,186
전라북도무주군,2003,전라북도,무주군,0,26716,0,186
전라북도무주군,2004,전라북도,무주군,0,26183,0,186
전라북도무주군,2005,전라북도,무주군,0,25876,0,186
전라북도무주군,2006,전라북도,무주군,0,25417,0,186
전라북도무주군,2007,전라북도,무주군,0,26361,0,186
전라북도무주군,2008,전라북도,무주군,0,26017,0,186
전라북도무주군,2009,전라북도,무주군,0,25811,0,186
전라북도무주군,2010,전라북도,무주군,0,25578,0,186
전라북도무주군,2011,전라북도,무주군,0,25863,0,186
전라북도무주군,2012,전라북도,무주군,0,25321,0,186
전라북도무주군,2013,전라북도,무주군,0,25398,0,186
전라북도무주군,2014,전라북도,무주군,1,25390,3.9385584875935407,186
전라북도무주군,2015,전라북도,무주군,0,25220,0,186
전라북도무주군,2016,전라북도,무주군,0,24949,0,186
전라북도무주군,2017,전라북도,무주군,0,24809,0,186
전라북도무주군,2018,전라북도,무주군,0,24589,0,186
전라북도무주군,2019,전라북도,무주군,0,24303,0,186
전라북도무주군,2020,전라북도,무주군,0,24036,0,186
전라북도무주군,2021,전라북도,무주군,0,23748,0,186
전라북도무주군,2022,전라북도,무주군,0,23489,0,186
전라북도무주군,2023,전라북도,무주군,0,23251,0,186
전라북도무주군,2024,전라북도,무주군,0,23032,0,186
전라북도부안군,2001,전라북도,부안군,0,75914,0,187
전라북도부안군,2002,전라북도,부안군,0,70374,0,187
전라북도부안군,2003,전라북도,부안군,0,68066,0,187
전라북도부안군,2004,전라북도,부안군,0,66766,0,187
전라북도부안군,2005,전라북도,부안군,0,65018,0,187
전라북도부안군,2006,전라북도,부안군,0,63243,0,187
전라북도부안군,2007,전라북도,부안군,0,61879,0,187
전라북도부안군,2008,전라북도,부안군,0,60872,0,187
전라북도부안군,2009,전라북도,부안군,0,60204,0,187
전라북도부안군,2010,전라북도,부안군,0,60138,0,187
전라북도부안군,2011,전라북도,부안군,1,59080,1.6926201760324984,187
전라북도부안군,2012,전라북도,부안군,0,58869,0,187
전라북도부안군,2013,전라북도,부안군,0,59164,0,187
전라북도부안군,2014,전라북도,부안군,0,57534,0,187
전라북도부안군,2015,전라북도,부안군,0,56848,0,187
전라북도부안군,2016,전라북도,부안군,0,57005,0,187
전라북도부안군,2017,전라북도,부안군,0,56086,0,187
전라북도부안군,2018,전라북도,부안군,0,54441,0,187
전라북도부안군,2019,전라북도,부안군,0,53295,0,187
전라북도부안군,2020,전라북도,부안군,0,52140,0,187
전라북도부안군,2021,전라북도,부안군,0,50795,0,187
전라북도부안군,2022,전라북도,부안군,0,50094,0,187
전라북도부안군,2023,전라북도,부안군,0,49187,0,187
전라북도부안군,2024,전라북도,부안군,0,48066,0,187
전라북도순창군,2001,전라북도,순창군,0,33892,0,188
전라북도순창군,2002,전라북도,순창군,0,32329,0,188
전라북도순창군,2003,전라북도,순창군,0,31482,0,188
전라북도순창군,2004,전라북도,순창군,0,31814,0,188
전라북도순창군,2005,전라북도,순창군,0,32012,0,188
전라북도순창군,2006,전라북도,순창군,0,32485,0,188
전라북도순창군,2007,전라북도,순창군,0,32035,0,188
전라북도순창군,2008,전라북도,순창군,0,30920,0,188
전라북도순창군,2009,전라북도,순창군,0,30179,0,188
전라북도순창군,2010,전라북도,순창군,0,30209,0,188
전라북도순창군,2011,전라북도,순창군,0,29497,0,188
전라북도순창군,2012,전라북도,순창군,0,30055,0,188
전라북도순창군,2013,전라북도,순창군,0,30272,0,188
전라북도순창군,2014,전라북도,순창군,0,30368,0,188
전라북도순창군,2015,전라북도,순창군,0,30248,0,188
전라북도순창군,2016,전라북도,순창군,0,29949,0,188
전라북도순창군,2017,전라북도,순창군,0,29698,0,188
전라북도순창군,2018,전라북도,순창군,0,29209,0,188
전라북도순창군,2019,전라북도,순창군,0,28382,0,188
전라북도순창군,2020,전라북도,순창군,0,27810,0,188
전라북도순창군,2021,전라북도,순창군,0,26855,0,188
전라북도순창군,2022,전라북도,순창군,0,26727,0,188
전라북도순창군,2023,전라북도,순창군,0,26764,0,188
전라북도순창군,2024,전라북도,순창군,0,26822,0,188
전라북도완주군,2001,전라북도,완주군,0,86719,0,189
전라북도완주군,2002,전라북도,완주군,0,84626,0,189
전라북도완주군,2003,전라북도,완주군,0,83649,0,189
전라북도완주군,2004,전라북도,완주군,0,82482,0,189
전라북도완주군,2005,전라북도,완주군,0,83651,0,189
전라북도완주군,2006,전라북도,완주군,0,83199,0,189
전라북도완주군,2007,전라북도,완주군,0,82972,0,189
전라북도완주군,2008,전라북도,완주군,0,83757,0,189
전라북도완주군,2009,전라북도,완주군,0,83885,0,189
전라북도완주군,2010,전라북도,완주군,0,85119,0,189
전라북도완주군,2011,전라북도,완주군,0,84660,0,189
전라북도완주군,2012,전라북도,완주군,0,86164,0,189
전라북도완주군,2013,전라북도,완주군,0,86978,0,189
전라북도완주군,2014,전라북도,완주군,0,90377,0,189
전라북도완주군,2015,전라북도,완주군,0,95303,0,189
전라북도완주군,2016,전라북도,완주군,0,95480,0,189
전라북도완주군,2017,전라북도,완주군,0,95975,0,189
전라북도완주군,2018,전라북도,완주군,0,94444,0,189
전라북도완주군,2019,전라북도,완주군,0,92220,0,189
전라북도완주군,2020,전라북도,완주군,0,91609,0,189
전라북도완주군,2021,전라북도,완주군,0,91142,0,189
전라북도완주군,2022,전라북도,완주군,0,92422,0,189
전라북도완주군,2023,전라북도,완주군,0,97827,0,189
전라북도완주군,2024,전라북도,완주군,0,99279,0,189
전라북도익산시,2001,전라북도,익산시,0,334757,0,190
전라북도익산시,2002,전라북도,익산시,1,330101,0.302937585769204,190
전라북도익산시,2003,전라북도,익산시,0,325238,0,190
전라북도익산시,2004,전라북도,익산시,0,322378,0,190
전라북도익산시,2005,전라북도,익산시,0,318506,0,190
전라북도익산시,2006,전라북도,익산시,0,315094,0,190
전라북도익산시,2007,전라북도,익산시,0,313590,0,190
전라북도익산시,2008,전라북도,익산시,0,309269,0,190
전라북도익산시,2009,전라북도,익산시,2,306669,0.6521689508884171,190
전라북도익산시,2010,전라북도,익산시,0,307289,0,190
전라북도익산시,2011,전라북도,익산시,1,309804,0.3227847284089295,190
전라북도익산시,2012,전라북도,익산시,0,306469,0,190
전라북도익산시,2013,전라북도,익산시,0,306539,0,190
전라북도익산시,2014,전라북도,익산시,0,304117,0,190
전라북도익산시,2015,전라북도,익산시,0,302061,0,190
전라북도익산시,2016,전라북도,익산시,0,300479,0,190
전라북도익산시,2017,전라북도,익산시,0,300187,0,190
전라북도익산시,2018,전라북도,익산시,0,294062,0,190
전라북도익산시,2019,전라북도,익산시,0,287771,0,190
전라북도익산시,2020,전라북도,익산시,0,282276,0,190
전라북도익산시,2021,전라북도,익산시,0,278113,0,190
전라북도익산시,2022,전라북도,익산시,0,273697,0,190
전라북도익산시,2023,전라북도,익산시,0,270036,0,190
전라북도익산시,2024,전라북도,익산시,0,268001,0,190
전라북도임실군,2001,전라북도,임실군,0,37439,0,191
전라북도임실군,2002,전라북도,임실군,0,35071,0,191
전라북도임실군,2003,전라북도,임실군,0,34283,0,191
전라북도임실군,2004,전라북도,임실군,0,33008,0,191
전라북도임실군,2005,전라북도,임실군,0,32511,0,191
전라북도임실군,2006,전라북도,임실군,0,31976,0,191
전라북도임실군,2007,전라북도,임실군,0,31952,0,191
전라북도임실군,2008,전라북도,임실군,0,31133,0,191
전라북도임실군,2009,전라북도,임실군,0,30703,0,191
전라북도임실군,2010,전라북도,임실군,0,30593,0,191
전라북도임실군,2011,전라북도,임실군,0,30789,0,191
전라북도임실군,2012,전라북도,임실군,0,29956,0,191
전라북도임실군,2013,전라북도,임실군,0,29739,0,191
전라북도임실군,2014,전라북도,임실군,0,29966,0,191
전라북도임실군,2015,전라북도,임실군,0,30271,0,191
전라북도임실군,2016,전라북도,임실군,0,30197,0,191
전라북도임실군,2017,전라북도,임실군,0,30162,0,191
전라북도임실군,2018,전라북도,임실군,0,30072,0,191
전라북도임실군,2019,전라북도,임실군,0,28902,0,191
전라북도임실군,2020,전라북도,임실군,0,27314,0,191
전라북도임실군,2021,전라북도,임실군,0,26730,0,191
전라북도임실군,2022,전라북도,임실군,0,26508,0,191
전라북도임실군,2023,전라북도,임실군,0,25956,0,191
전라북도임실군,2024,전라북도,임실군,0,25577,0,191
전라북도장수군,2001,전라북도,장수군,0,30445,0,192
전라북도장수군,2002,전라북도,장수군,0,26349,0,192
전라북도장수군,2003,전라북도,장수군,0,29445,0,192
전라북도장수군,2004,전라북도,장수군,0,26788,0,192
전라북도장수군,2005,전라북도,장수군,0,24755,0,192
전라북도장수군,2006,전라북도,장수군,0,24209,0,192
전라북도장수군,2007,전라북도,장수군,0,26687,0,192
전라북도장수군,2008,전라북도,장수군,0,23864,0,192
전라북도장수군,2009,전라북도,장수군,0,23478,0,192
전라북도장수군,2010,전라북도,장수군,0,23386,0,192
전라북도장수군,2011,전라북도,장수군,0,23215,0,192
전라북도장수군,2012,전라북도,장수군,0,23191,0,192
전라북도장수군,2013,전라북도,장수군,0,23243,0,192
전라북도장수군,2014,전라북도,장수군,0,23335,0,192
전라북도장수군,2015,전라북도,장수군,0,23277,0,192
전라북도장수군,2016,전라북도,장수군,0,23628,0,192
전라북도장수군,2017,전라북도,장수군,0,23003,0,192
전라북도장수군,2018,전라북도,장수군,0,23221,0,192
전라북도장수군,2019,전라북도,장수군,0,22441,0,192
전라북도장수군,2020,전라북도,장수군,0,22085,0,192
전라북도장수군,2021,전라북도,장수군,0,21695,0,192
전라북도장수군,2022,전라북도,장수군,0,21336,0,192
전라북도장수군,2023,전라북도,장수군,0,20983,0,192
전라북도장수군,2024,전라북도,장수군,0,20663,0,192
전라북도전주시,2001,전라북도,전주시,0,622283,0,193
전라북도전주시,2002,전라북도,전주시,0,624485,0,193
전라북도전주시,2003,전라북도,전주시,1,618819,0.16159814097498623,193
전라북도전주시,2004,전라북도,전주시,1,622472,0.1606497962960583,193
전라북도전주시,2005,전라북도,전주시,0,621749,0,193
전라북도전주시,2006,전라북도,전주시,0,624849,0,193
전라북도전주시,2007,전라북도,전주시,1,623926,0.1602754172770489,193
전라북도전주시,2008,전라북도,전주시,0,631532,0,193
전라북도전주시,2009,전라북도,전주시,2,635007,0.3149571579525895,193
전라북도전주시,2010,전라북도,전주시,1,641525,0.15587857059350765,193
전라북도전주시,2011,전라북도,전주시,1,645894,0.15482416619445294,193
전라북도전주시,2012,전라북도,전주시,0,648863,0,193
전라북도전주시,2013,전라북도,전주시,0,650082,0,193
전라북도전주시,2014,전라북도,전주시,0,652877,0,193
전라북도전주시,2015,전라북도,전주시,2,652282,0.30661585019976023,193
전라북도전주시,2016,전라북도,전주시,4,651744,0.6137379093631855,193
전라북도전주시,2017,전라북도,전주시,2,648964,0.3081835047860898,193
전라북도전주시,2018,전라북도,전주시,0,651091,0,193
전라북도전주시,2019,전라북도,전주시,1,654394,0.15281313703976504,193
전라북도전주시,2020,전라북도,전주시,0,657432,0,193
전라북도전주시,2021,전라북도,전주시,1,657269,0.15214470787455364,193
전라북도전주시,2022,전라북도,전주시,0,651495,0,193
전라북도전주시,2023,전라북도,전주시,0,642727,0,193
전라북도전주시,2024,전라북도,전주시,0,635651,0,193
전라북도정읍시,2001,전라북도,정읍시,0,151813,0,194
전라북도정읍시,2002,전라북도,정읍시,0,139133,0,194
전라북도정읍시,2003,전라북도,정읍시,0,155319,0,194
전라북도정읍시,2004,전라북도,정읍시,0,132285,0,194
전라북도정읍시,2005,전라북도,정읍시,0,129050,0,194
전라북도정읍시,2006,전라북도,정읍시,0,126249,0,194
전라북도정읍시,2007,전라북도,정읍시,0,124239,0,194
전라북도정읍시,2008,전라북도,정읍시,0,122842,0,194
전라북도정읍시,2009,전라북도,정읍시,0,121545,0,194
전라북도정읍시,2010,전라북도,정읍시,0,122000,0,194
전라북도정읍시,2011,전라북도,정읍시,0,120466,0,194
전라북도정읍시,2012,전라북도,정읍시,0,119392,0,194
전라북도정읍시,2013,전라북도,정읍시,0,118328,0,194
전라북도정읍시,2014,전라북도,정읍시,0,117183,0,194
전라북도정읍시,2015,전라북도,정읍시,1,115977,0.8622399268820542,194
전라북도정읍시,2016,전라북도,정읍시,0,115173,0,194
전라북도정읍시,2017,전라북도,정읍시,0,113776,0,194
전라북도정읍시,2018,전라북도,정읍시,0,112169,0,194
전라북도정읍시,2019,전라북도,정읍시,1,110541,0.9046417166481215,194
전라북도정읍시,2020,전라북도,정읍시,0,108508,0,194
전라북도정읍시,2021,전라북도,정읍시,0,106487,0,194
전라북도정읍시,2022,전라북도,정읍시,0,105081,0,194
전라북도정읍시,2023,전라북도,정읍시,0,103620,0,194
전라북도정읍시,2024,전라북도,정읍시,0,102127,0,194
전라북도진안군,2001,전라북도,진안군,0,32635,0,195
전라북도진안군,2002,전라북도,진안군,0,30439,0,195
전라북도진안군,2003,전라북도,진안군,0,30475,0,195
전라북도진안군,2004,전라북도,진안군,0,30757,0,195
전라북도진안군,2005,전라북도,진안군,0,29021,0,195
전라북도진안군,2006,전라북도,진안군,0,27122,0,195
전라북도진안군,2007,전라북도,진안군,0,30250,0,195
전라북도진안군,2008,전라북도,진안군,0,27230,0,195
전라북도진안군,2009,전라북도,진안군,0,27558,0,195
전라북도진안군,2010,전라북도,진안군,0,27543,0,195
전라북도진안군,2011,전라북도,진안군,0,28473,0,195
전라북도진안군,2012,전라북도,진안군,0,26963,0,195
전라북도진안군,2013,전라북도,진안군,0,26703,0,195
전라북도진안군,2014,전라북도,진안군,0,26474,0,195
전라북도진안군,2015,전라북도,진안군,0,26203,0,195
전라북도진안군,2016,전라북도,진안군,0,26069,0,195
전라북도진안군,2017,전라북도,진안군,0,26271,0,195
전라북도진안군,2018,전라북도,진안군,0,25963,0,195
전라북도진안군,2019,전라북도,진안군,0,25697,0,195
전라북도진안군,2020,전라북도,진안군,0,25394,0,195
전라북도진안군,2021,전라북도,진안군,0,24987,0,195
전라북도진안군,2022,전라북도,진안군,0,24550,0,195
전라북도진안군,2023,전라북도,진안군,0,24465,0,195
전라북도진안군,2024,전라북도,진안군,0,24161,0,195
제주도서귀포시,2001,제주도,서귀포시,1,162374,0.6158621454173697,196
제주도서귀포시,2002,제주도,서귀포시,0,160417,0,196
제주도서귀포시,2003,제주도,서귀포시,0,158345,0,196
제주도서귀포시,2004,제주도,서귀포시,0,157379,0,196
제주도서귀포시,2005,제주도,서귀포시,0,156868,0,196
제주도서귀포시,2006,제주도,서귀포시,0,154895,0,196
제주도서귀포시,2007,제주도,서귀포시,0,153800,0,196
제주도서귀포시,2008,제주도,서귀포시,0,153120,0,196
제주도서귀포시,2009,제주도,서귀포시,0,152285,0,196
제주도서귀포시,2010,제주도,서귀포시,0,153716,0,196
제주도서귀포시,2011,제주도,서귀포시,0,153366,0,196
제주도서귀포시,2012,제주도,서귀포시,0,154057,0,196
제주도서귀포시,2013,제주도,서귀포시,1,155641,0.6425042244652759,196
제주도서귀포시,2014,제주도,서귀포시,0,158512,0,196
제주도서귀포시,2015,제주도,서귀포시,0,164519,0,196
제주도서귀포시,2016,제주도,서귀포시,0,170932,0,196
제주도서귀포시,2017,제주도,서귀포시,0,178383,0,196
제주도서귀포시,2018,제주도,서귀포시,0,181245,0,196
제주도서귀포시,2019,제주도,서귀포시,0,181584,0,196
제주도서귀포시,2020,제주도,서귀포시,0,182169,0,196
제주도서귀포시,2021,제주도,서귀포시,0,183663,0,196
제주도서귀포시,2022,제주도,서귀포시,0,184770,0,196
제주도서귀포시,2023,제주도,서귀포시,0,183598,0,196
제주도서귀포시,2024,제주도,서귀포시,0,182020,0,196
제주도제주시,2001,제주도,제주시,0,384515,0,197
제주도제주시,2002,제주도,제주시,0,390414,0,197
제주도제주시,2003,제주도,제주시,0,393952,0,197
제주도제주시,2004,제주도,제주시,0,397983,0,197
제주도제주시,2005,제주도,제주시,0,400701,0,197
제주도제주시,2006,제주도,제주시,1,403601,0.24776945547706772,197
제주도제주시,2007,제주도,제주시,1,405458,0.24663466992882124,197
제주도제주시,2008,제주도,제주시,0,407498,0,197
제주도제주시,2009,제주도,제주시,0,410378,0,197
제주도제주시,2010,제주도,제주시,0,417539,0,197
제주도제주시,2011,제주도,제주시,0,422790,0,197
제주도제주시,2012,제주도,제주시,0,429656,0,197
제주도제주시,2013,제주도,제주시,0,438165,0,197
제주도제주시,2014,제주도,제주시,0,448834,0,197
제주도제주시,2015,제주도,제주시,0,459876,0,197
제주도제주시,2016,제주도,제주시,0,470665,0,197
제주도제주시,2017,제주도,제주시,2,478700,0.41779820346772506,197
제주도제주시,2018,제주도,제주시,0,485946,0,197
제주도제주시,2019,제주도,제주시,1,489405,0.2043297473462674,197
제주도제주시,2020,제주도,제주시,0,492466,0,197
제주도제주시,2021,제주도,제주시,0,493096,0,197
제주도제주시,2022,제주도,제주시,0,493389,0,197
제주도제주시,2023,제주도,제주시,0,491654,0,197
제주도제주시,2024,제주도,제주시,0,488348,0,197
충청남도계룡시,2001,충청남도,계룡시,0,28775,0,198
충청남도계룡시,2002,충청남도,계룡시,0,29830,0,198
충청남도계룡시,2003,충청남도,계룡시,0,31058,0,198
충청남도계룡시,2004,충청남도,계룡시,0,31174,0,198
충청남도계룡시,2005,충청남도,계룡시,0,34370,0,198
충청남도계룡시,2006,충청남도,계룡시,0,36846,0,198
충청남도계룡시,2007,충청남도,계룡시,0,37775,0,198
충청남도계룡시,2008,충청남도,계룡시,0,41411,0,198
충청남도계룡시,2009,충청남도,계룡시,0,42760,0,198
충청남도계룡시,2010,충청남도,계룡시,0,43088,0,198
충청남도계룡시,2011,충청남도,계룡시,0,42942,0,198
충청남도계룡시,2012,충청남도,계룡시,0,41550,0,198
충청남도계룡시,2013,충청남도,계룡시,0,40957,0,198
충청남도계룡시,2014,충청남도,계룡시,0,40552,0,198
충청남도계룡시,2015,충청남도,계룡시,0,41730,0,198
충청남도계룡시,2016,충청남도,계룡시,0,42634,0,198
충청남도계룡시,2017,충청남도,계룡시,0,43967,0,198
충청남도계룡시,2018,충청남도,계룡시,0,43731,0,198
충청남도계룡시,2019,충청남도,계룡시,0,42971,0,198
충청남도계룡시,2020,충청남도,계룡시,0,42822,0,198
충청남도계룡시,2021,충청남도,계룡시,0,43331,0,198
충청남도계룡시,2022,충청남도,계룡시,0,44475,0,198
충청남도계룡시,2023,충청남도,계룡시,0,46667,0,198
충청남도계룡시,2024,충청남도,계룡시,0,46540,0,198
충청남도공주시,2001,충청남도,공주시,0,133978,0,199
충청남도공주시,2002,충청남도,공주시,0,132584,0,199
충청남도공주시,2003,충청남도,공주시,0,130957,0,199
충청남도공주시,2004,충청남도,공주시,0,130280,0,199
충청남도공주시,2005,충청남도,공주시,0,129489,0,199
충청남도공주시,2006,충청남도,공주시,0,128330,0,199
충청남도공주시,2007,충청남도,공주시,0,126612,0,199
충청남도공주시,2008,충청남도,공주시,0,125143,0,199
충청남도공주시,2009,충청남도,공주시,0,124172,0,199
충청남도공주시,2010,충청남도,공주시,0,124930,0,199
충청남도공주시,2011,충청남도,공주시,0,124748,0,199
충청남도공주시,2012,충청남도,공주시,0,117298,0,199
충청남도공주시,2013,충청남도,공주시,0,116369,0,199
충청남도공주시,2014,충청남도,공주시,0,113621,0,199
충청남도공주시,2015,충청남도,공주시,0,111261,0,199
충청남도공주시,2016,충청남도,공주시,0,109931,0,199
충청남도공주시,2017,충청남도,공주시,0,108432,0,199
충청남도공주시,2018,충청남도,공주시,0,107581,0,199
충청남도공주시,2019,충청남도,공주시,0,106474,0,199
충청남도공주시,2020,충청남도,공주시,0,104545,0,199
충청남도공주시,2021,충청남도,공주시,0,103145,0,199
충청남도공주시,2022,충청남도,공주시,0,102571,0,199
충청남도공주시,2023,충청남도,공주시,0,102104,0,199
충청남도공주시,2024,충청남도,공주시,0,101285,0,199
충청남도금산군,2001,충청남도,금산군,0,62985,0,200
충청남도금산군,2002,충청남도,금산군,0,61350,0,200
충청남도금산군,2003,충청남도,금산군,0,60740,0,200
충청남도금산군,2004,충청남도,금산군,0,60048,0,200
충청남도금산군,2005,충청남도,금산군,0,58378,0,200
충청남도금산군,2006,충청남도,금산군,0,57552,0,200
충청남도금산군,2007,충청남도,금산군,0,57690,0,200
충청남도금산군,2008,충청남도,금산군,0,56740,0,200
충청남도금산군,2009,충청남도,금산군,0,56220,0,200
충청남도금산군,2010,충청남도,금산군,0,56555,0,200
충청남도금산군,2011,충청남도,금산군,0,56030,0,200
충청남도금산군,2012,충청남도,금산군,0,55715,0,200
충청남도금산군,2013,충청남도,금산군,0,55441,0,200
충청남도금산군,2014,충청남도,금산군,0,55166,0,200
충청남도금산군,2015,충청남도,금산군,0,54879,0,200
충청남도금산군,2016,충청남도,금산군,0,54612,0,200
충청남도금산군,2017,충청남도,금산군,1,53894,1.8554941180836455,200
충청남도금산군,2018,충청남도,금산군,0,53222,0,200
충청남도금산군,2019,충청남도,금산군,0,52257,0,200
충청남도금산군,2020,충청남도,금산군,0,51413,0,200
충청남도금산군,2021,충청남도,금산군,0,50477,0,200
충청남도금산군,2022,충청남도,금산군,0,50092,0,200
충청남도금산군,2023,충청남도,금산군,0,50093,0,200
충청남도금산군,2024,충청남도,금산군,0,49615,0,200
충청남도논산시,2001,충청남도,논산시,0,140287,0,201
충청남도논산시,2002,충청남도,논산시,1,137419,0.7277014095576303,201
충청남도논산시,2003,충청남도,논산시,0,135719,0,201
충청남도논산시,2004,충청남도,논산시,0,135572,0,201
충청남도논산시,2005,충청남도,논산시,0,134217,0,201
충청남도논산시,2006,충청남도,논산시,0,131466,0,201
충청남도논산시,2007,충청남도,논산시,0,129486,0,201
충청남도논산시,2008,충청남도,논산시,0,127797,0,201
충청남도논산시,2009,충청남도,논산시,0,127097,0,201
충청남도논산시,2010,충청남도,논산시,0,127507,0,201
충청남도논산시,2011,충청남도,논산시,0,127533,0,201
충청남도논산시,2012,충청남도,논산시,0,126653,0,201
충청남도논산시,2013,충청남도,논산시,0,125844,0,201
충청남도논산시,2014,충청남도,논산시,1,124784,0.8013847929221696,201
충청남도논산시,2015,충청남도,논산시,0,124232,0,201
충청남도논산시,2016,충청남도,논산시,0,123213,0,201
충청남도논산시,2017,충청남도,논산시,0,122240,0,201
충청남도논산시,2018,충청남도,논산시,0,120230,0,201
충청남도논산시,2019,충청남도,논산시,0,118842,0,201
충청남도논산시,2020,충청남도,논산시,0,116675,0,201
충청남도논산시,2021,충청남도,논산시,0,114483,0,201
충청남도논산시,2022,충청남도,논산시,0,112617,0,201
충청남도논산시,2023,충청남도,논산시,0,110423,0,201
충청남도논산시,2024,충청남도,논산시,0,108529,0,201
충청남도당진시,2001,충청남도,당진시,0,120445,0,202
충청남도당진시,2002,충청남도,당진시,0,118395,0,202
충청남도당진시,2003,충청남도,당진시,0,116477,0,202
충청남도당진시,2004,충청남도,당진시,0,117510,0,202
충청남도당진시,2005,충청남도,당진시,0,120483,0,202
충청남도당진시,2006,충청남도,당진시,0,124925,0,202
충청남도당진시,2007,충청남도,당진시,1,136254,0.7339234077531669,202
충청남도당진시,2008,충청남도,당진시,0,136432,0,202
충청남도당진시,2009,충청남도,당진시,0,138798,0,202
충청남도당진시,2010,충청남도,당진시,0,144903,0,202
충청남도당진시,2011,충청남도,당진시,0,150219,0,202
충청남도당진시,2012,충청남도,당진시,0,155104,0,202
충청남도당진시,2013,충청남도,당진시,0,159615,0,202
충청남도당진시,2014,충청남도,당진시,0,162844,0,202
충청남도당진시,2015,충청남도,당진시,0,165122,0,202
충청남도당진시,2016,충청남도,당진시,0,166630,0,202
충청남도당진시,2017,충청남도,당진시,0,167439,0,202
충청남도당진시,2018,충청남도,당진시,0,167770,0,202
충청남도당진시,2019,충청남도,당진시,0,167042,0,202
충청남도당진시,2020,충청남도,당진시,0,166249,0,202
충청남도당진시,2021,충청남도,당진시,0,167092,0,202
충청남도당진시,2022,충청남도,당진시,0,168253,0,202
충청남도당진시,2023,충청남도,당진시,0,170302,0,202
충청남도당진시,2024,충청남도,당진시,0,171931,0,202
충청남도보령시,2001,충청남도,보령시,0,116306,0,203
충청남도보령시,2002,충청남도,보령시,0,113365,0,203
충청남도보령시,2003,충청남도,보령시,0,110380,0,203
충청남도보령시,2004,충청남도,보령시,0,108861,0,203
충청남도보령시,2005,충청남도,보령시,0,108056,0,203
충청남도보령시,2006,충청남도,보령시,0,107591,0,203
충청남도보령시,2007,충청남도,보령시,0,107637,0,203
충청남도보령시,2008,충청남도,보령시,0,106885,0,203
충청남도보령시,2009,충청남도,보령시,0,106754,0,203
충청남도보령시,2010,충청남도,보령시,0,107346,0,203
충청남도보령시,2011,충청남도,보령시,0,106421,0,203
충청남도보령시,2012,충청남도,보령시,0,105559,0,203
충청남도보령시,2013,충청남도,보령시,0,104938,0,203
충청남도보령시,2014,충청남도,보령시,0,104321,0,203
충청남도보령시,2015,충청남도,보령시,0,104754,0,203
충청남도보령시,2016,충청남도,보령시,0,103873,0,203
충청남도보령시,2017,충청남도,보령시,0,103198,0,203
충청남도보령시,2018,충청남도,보령시,0,101990,0,203
충청남도보령시,2019,충청남도,보령시,0,101114,0,203
충청남도보령시,2020,충청남도,보령시,0,100229,0,203
충청남도보령시,2021,충청남도,보령시,0,98408,0,203
충청남도보령시,2022,충청남도,보령시,0,97157,0,203
충청남도보령시,2023,충청남도,보령시,0,95772,0,203
충청남도보령시,2024,충청남도,보령시,0,93780,0,203
충청남도부여군,2001,충청남도,부여군,0,90373,0,204
충청남도부여군,2002,충청남도,부여군,0,88014,0,204
충청남도부여군,2003,충청남도,부여군,0,85275,0,204
충청남도부여군,2004,충청남도,부여군,0,83260,0,204
충청남도부여군,2005,충청남도,부여군,0,81430,0,204
충청남도부여군,2006,충청남도,부여군,0,79595,0,204
충청남도부여군,2007,충청남도,부여군,0,77916,0,204
충청남도부여군,2008,충청남도,부여군,0,76687,0,204
충청남도부여군,2009,충청남도,부여군,0,75564,0,204
충청남도부여군,2010,충청남도,부여군,0,75029,0,204
충청남도부여군,2011,충청남도,부여군,0,74004,0,204
충청남도부여군,2012,충청남도,부여군,0,73259,0,204
충청남도부여군,2013,충청남도,부여군,0,72547,0,204
충청남도부여군,2014,충청남도,부여군,0,71754,0,204
충청남도부여군,2015,충청남도,부여군,0,71143,0,204
